MES,A–o,Dia,Fecha,Turno,TMS,Cbz Cu %,Cbz Au oz/ton,Cbz Ag oz/ton,Cbz Fe %,TM Finas Cu Conc,Cu % Con,Au oz/t Conc,Ag oz/t Conc,Rec Cu %,Rec Au % ,Rec Ag %,TMF Cu Conc,oz/t Au Finos Conc,oz/t Ag Finos Conc,TMF Fe Finos Conc,TMF Cu Cbz,oz/t Au Cbz,oz/t Ag Cbz,TMF Fe Cbz,Ratio,TMF Cu Rel,oz/t Au Rel,oz/t Ag Rel,TMF Fe Rel,Hrs Operacion,Tipo de Mineral,pH,Jefe de Guardia,% Malla -200,% Malla -201 WSP,Target %R,Uso Denver
September,2023,17,17-Sep-23,TN,148.135548,1.86,0.026791045,0.471268657,15.17313433,16.58233746,12.57,0.16,3.02,75.64997593,66.85236769,71.73396675,2.084399819,2.653173994,50.07865914,5.637994737,2.755321193,3.968706099,69.81164072,22.47680569,8.933333333,0.670921374,1.315532105,19.73298158,16.83881095,,SULFURO,,,,,No,No
September,2023,18,18-Sep-23,TN,176.8759063,1.7,0.006520081,0.568027961,15.79318251,10.97044258,20.15,0.09,4.818,73.51595442,85.61403509,52.60809211,2.210544181,0.987339833,52.85559237,2.799656947,3.006890406,1.153245296,100.4704604,27.93433469,16.12295082,0.796346226,0.165905464,47.61486807,25.13467775,,SULFURO,,,,,No,No
September,2023,19,19-Sep-23,TN,159.004122,1.83,0.011374401,0.532229147,0,7.698665543,21.68,0.117,4.605,57.36080767,49.80402074,41.89267089,1.66907069,0.900743868,35.45235482,0,2.909775433,1.808576607,84.62662817,0,20.65346535,1.240704743,0.907832739,49.17427335,0,,SULFURO,,,,,No,No
September,2023,20,20-Sep-23,TN,177.748764,1.81,0.020983122,0.685465341,0,14.67846936,17.03,0.143,4.279,77.69807412,56.27818793,51.55027273,2.499743332,2.099021118,62.80917039,0,3.217252628,3.729724065,121.8406171,0,12.10948905,0.717509296,1.630702946,59.03144666,0,,SULFURO,,,,,No,No
September,2023,21,21-Sep-23,TN,172.878941,1.78,0.023911111,0.21,0,7.683508489,19.84,0.108,3.65,49.5380774,20.07434944,77.24867725,1.524408084,0.829818917,28.04480598,0,3.07724515,4.133727567,36.30457761,0,22.5,1.552837066,3.30390865,8.259771626,0,,SULFURO,,,,,No,No
September,2023,22,22-Sep-23,TN,174.0815626,1.53,0.030276243,0.269944751,0,11.54131907,16.74,0.175,3.79,72.53818655,38.32116788,93.08227589,1.932016812,2.019730837,43.74159927,0,2.663447908,5.270535708,46.99240414,0,15.08333333,0.731431096,3.250804871,3.250804871,0,,SULFURO,,,,,No,No
September,2023,23,23-Sep-23,TN,111.7976071,1.323401878,0.011724262,0.431561027,0,4.531394121,17.75588502,0.12045139,3.617635965,54.3813402,41.64143042,33.9767609,0.80458913,0.545812719,16.39293434,0,1.479531631,1.310744403,48.24749008,0,24.67179065,0.674942502,0.764931685,31.85455573,0,,SULFURO,,,,,No,No
September,2023,24,24-Sep-23,TN,168.2569846,1.62,0.023414268,0.544918648,0,12.84565214,16.38,0.222,3.75,77.19371437,72.38614496,52.53910287,2.104117821,2.851734776,48.17119554,0,2.725763151,3.939614103,91.68636863,0,13.09836066,0.62164533,1.087879327,43.51517309,0,,SULFURO,,,,,No,No
September,2023,25,25-Sep-23,TN,168.8871011,1.67,0.016531502,0.420904685,0,11.45922172,18.98,0.12,4.28,77.11491395,49.25241865,68.99516389,2.174960283,1.375106607,49.04546898,0,2.820414589,2.791957521,71.08537209,0,14.73809524,0.645454306,1.416850915,22.03990312,0,,SULFURO,,,,,No,No
September,2023,26,26-Sep-23,TN,170.096542,1.685895196,0.020788586,0.495296254,0,12.42409748,19.19193576,0.169148989,4.210576017,83.14910398,59.43110628,62.09345636,2.384424807,2.101523528,52.31260689,0,2.867649431,3.536066649,84.24818002,0,13.690857,0.483224624,1.434543121,31.93557313,0,,SULFURO,,,,,No,No
September,2023,27,27-Sep-23,TN,158.6706,1.62,0.019735238,0.510190476,0,6.649053714,21.74,0.128,4.63,56.23515579,27.17884374,38.02874743,1.445504277,0.851078875,30.7851187,0,2.57046372,3.13140207,80.95222897,0,23.86363636,1.124959443,2.280323194,50.16711027,0,,SULFURO,,,,,No,No
September,2023,28,28-Sep-23,TN,149.19,1.65,0.028359766,0.451005854,0,10.56001597,19.11,0.23,4.14,81.97880884,57.40504429,64.97451147,2.018019051,2.428803672,43.7184661,0,2.461635,4.230993465,67.28556338,0,14.12781955,0.443615949,1.802189792,23.56709729,0,,SULFURO,,,,,No,No
September,2023,29,29-Sep-23,TN,149.79265,1.77,0.026477178,0.536307054,0,12.12015218,19.49,0.225,4.47,89.09557634,68.75881523,67.43907157,2.36221766,2.72703424,54.17708024,0,2.651329905,3.966086721,80.33485482,0,12.35897436,0.289112245,1.23905248,26.15777459,0,,SULFURO,,,,,No,No
September,2023,30,30-Sep-23,TN,164.1585,1.66,0.035461333,0.454925097,0,9.720462481,20.09,0.408352838,3.951171915,71.66306881,68.18739179,51.42917805,1.952840912,3.96937844,38.40721835,0,2.7250311,5.821279177,74.67982148,0,16.88793103,0.772190188,1.851900738,36.27260313,0,,SULFURO,,,,,No,No
September,2023,01,1-Sep-23,DIA,157.3193989,1.5,0.033509745,0.718770615,18.69106447,12.02891955,13.82,0.245,6.26,70.44677661,55.90353899,66.5929665,1.662396682,2.947085291,75.30103641,4.400178773,2.359790983,5.27173296,113.076561,29.40467026,13.07843137,0.697394301,2.324647669,37.77552462,25.00449149,,SULFURO,,,,,No,No
September,2023,07,7-Sep-23,DIA,327.6314607,1.626084475,0.019299189,0.740570364,18.4947257,21.73033337,17.17833924,0.157700333,6.004704456,70.06786143,54.19688821,53.77817986,3.732910384,3.426880804,130.4842296,7.948955946,5.327564318,6.323021334,242.63415,60.59453995,15.07714839,1.594653934,2.89614053,112.1499204,52.64558401,,SULFURO,,,,,No,No
September,2023,08,8-Sep-23,DIA,332.5689764,1.812671084,0.022755213,0.603472473,18.62664361,29.21498083,14.5041612,0.074641376,3.621517463,70.29063765,28.81526348,52.71776514,4.237387915,2.180646358,105.8025633,11.144594,6.028381669,7.567678011,200.6962226,61.94643798,11.38350828,1.790993754,5.387031653,94.89365933,50.80184398,,SULFURO,,,,,No,No
September,2023,09,9-Sep-23,DIA,328.6189157,1.50091695,0.018077525,0.778082158,15.99597431,22.1966121,14.81178875,0.090447155,5.415138261,66.65687995,33.79481471,47.00869847,3.287715294,2.007620415,120.1977234,8.43342409,4.932297006,5.940616726,255.6925151,52.56579734,14.80491321,1.644581712,3.932996311,135.4947917,44.13237325,,SULFURO,,,,,No,No
September,2023,10,10-Sep-23,DIA,363.5602489,1.509784224,0.010575611,0.801290215,12.91042125,23.36802595,15.88404739,0.055438007,6.073223791,67.62260943,33.69362936,48.71638786,3.711788316,1.29547679,141.9192512,7.885916552,5.488975281,3.84487161,291.31727,46.93715964,15.55802144,1.777186965,2.54939482,149.3980189,39.05124309,,SULFURO,,,,,No,No
September,2023,11,11-Sep-23,DIA,360.4227067,1.375216925,0.011073319,0.944655164,13.88055988,26.37366849,13.29024102,0.05,6.45,70.71638431,33.04080188,49.9625747,3.505124108,1.318683425,170.1101618,8.640013798,4.956594065,3.99107573,340.4751712,50.02868963,13.6660058,1.451469957,2.672392305,170.3650095,41.38867583,,SULFURO,,,,,No,No
September,2023,12,12-Sep-23,DIA,365.8519284,1.469888231,0.01697508,0.569999386,13.11255315,18.84002939,15.15827118,0.117274812,5.072799087,53.10575492,35.57698542,45.82996244,2.855822745,2.209460908,95.57168387,6.77152829,5.37761444,6.210365725,208.5353747,47.97252855,19.41886188,2.521791695,4.000904817,112.9636908,41.20100026,,SULFURO,,,,,No,No
September,2023,13,13-Sep-23,DIA,350.1036261,1.397675522,0.017898866,0.788549615,14.17064743,24.94082914,14.71695709,0.161850637,4.405818323,75.01117054,64.41739754,39.80263638,3.670531124,4.036689093,109.884762,8.836535765,4.893312686,6.266457894,276.0740796,49.61195051,14.03736917,1.222781562,2.229768801,166.1893176,40.77541474,,SULFURO,,,,,No,No
September,2023,14,14-Sep-23,DIA,318.9886476,1.454633611,0.016803704,0.801336321,13.54156187,17.97265888,22.89264332,0.121730278,4.705750804,88.67055518,40.81602475,33.0865284,4.114416693,2.18781676,84.57485398,5.984959255,4.640116085,5.360190692,255.6171894,43.19604507,17.74855071,0.525699391,3.172373933,171.0423354,37.21108582,,SULFURO,,,,,No,No
September,2023,15,15-Sep-23,DIA,354.3053476,1.546120222,0.014865754,0.491017502,14.0864805,21.50032637,18.88629344,0.123068212,5.605225156,74.1260431,50.23729909,69.27291055,4.060614729,2.646006725,120.5141702,7.310110967,5.477986628,5.267016288,173.9701267,49.90915369,16.47906834,1.417371899,2.621009562,53.45595644,42.59904272,,SULFURO,,,,,No,No
September,2023,16,16-Sep-23,DIA,292.827468,1.726587589,0.018334311,0.774241657,14.99154278,30.27093975,12.84132165,0.116588536,6.058802499,76.88386382,65.73631293,80.89549797,3.88718874,3.52924454,183.4056454,10.29211951,5.055922721,5.368789916,226.7192241,43.89935513,9.673550622,1.168733981,1.839545376,43.31357877,33.60723562,,SULFURO,,,,,No,No
September,2023,17,17-Sep-23,DIA,360.1807313,1.654196788,0.007774207,0.544550096,15.75037979,20.85296358,19.0979099,0.101373947,4.660660399,66.84146747,75.49489046,49.55151415,3.982480196,2.113947227,97.18858158,5.321676307,5.958098089,2.800119602,196.1364516,56.72983311,17.27240015,1.975617893,0.686172376,98.94787006,51.4081568,,SULFURO,,,,,No,No
September,2023,18,18-Sep-23,DIA,336.8352227,1.709423411,0.015921357,0.566027709,7.433411193,18.10934952,19.04271863,0.145856428,4.308185305,59.89142614,49.25279172,40.92060393,3.448512474,2.641365028,78.01843347,3.539632552,5.757940154,5.362873728,190.6580695,25.03834715,18.60007298,2.30942768,2.7215087,112.639636,21.49871459,,SULFURO,,,,,No,No
September,2023,19,19-Sep-23,DIA,354.495204,1.834929313,0.0231545,0.670623152,0,27.56086295,17.37121382,0.167305642,4.087826778,73.60262014,56.17688034,47.39105637,4.787656433,4.611087868,112.6640336,0,6.504736412,8.208159371,237.7326909,0,12.86226794,1.71707998,3.597071503,125.0686574,0,,SULFURO,,,,,No,No
September,2023,20,20-Sep-23,DIA,346.881441,1.785016195,0.024844059,0.393532279,0,15.6845163,21.53360313,0.148299593,3.731619428,54.54621365,26.99028536,42.87528796,3.377441494,2.326007378,58.52864575,0,6.1918899,8.617942887,136.5090441,0,22.11617077,2.814448406,6.29193551,77.98039834,0,,SULFURO,,,,,No,No
September,2023,21,21-Sep-23,DIA,321.0192166,1.647319138,0.026179952,0.318253595,6.455913213,20.44290623,17.39227151,0.151837555,3.903687992,67.23418867,36.93362716,78.11121384,3.555485755,3.104000903,79.80272756,3.026539634,5.288210991,8.404267714,102.1655197,20.72472202,15.70320839,1.732725236,5.300266811,22.36279214,17.69818239,,SULFURO,,,,,No,No
September,2023,22,22-Sep-23,DIA,156.6514432,1.448410803,0.017899979,0.491780937,0,10.30493754,19.11,0.191420612,4.044860718,86.79203976,70.34725463,54.10567821,1.969273563,1.972577455,41.68203705,0,2.268956426,2.804057479,77.03819345,0,15.20159075,0.299682863,0.831480024,35.3561564,0,,SULFURO,,,,,No,No
September,2023,23,23-Sep-23,DIA,243.5540503,1.391888188,0.015922582,0.475619408,0,13.24083643,18.646583,0.179353896,4.112519441,72.83078207,61.23749129,47.00764132,2.468963554,2.374795603,54.45319721,0,3.390000058,3.878009293,115.8390332,0,18.39415898,0.921036503,1.50321369,61.38583594,0,,SULFURO,,,,,No,No
September,2023,24,24-Sep-23,DIA,336.5022662,1.679962201,0.02307426,0.454104912,0,22.55702946,18.52245034,0.142631489,4.201281779,73.90823688,41.43635526,62.01825234,4.17811458,3.217342691,94.76843685,0,5.653110879,7.764540753,152.8073322,0,14.91784487,1.4749963,4.547198062,58.03889531,0,,SULFURO,,,,,No,No
September,2023,25,25-Sep-23,DIA,220.674942,1.716930702,0.025336369,0.597227541,0,19.25013261,16.51276598,0.227570111,3.769744515,83.89725739,78.35226461,55.06210315,3.178729349,4.380754807,72.56808181,0,3.788835831,5.591101711,131.7931529,0,11.46355438,0.610106482,1.210346904,59.22507112,0,,SULFURO,,,,,No,No
September,2023,26,26-Sep-23,DIA,297.366942,1.691931927,0.024500692,0.578429138,0,24.85147033,16.96067384,0.221581404,3.880244477,83.77599972,75.58130028,56.06196673,4.214976828,5.50662369,96.42978052,0,5.031246231,7.285695892,172.005704,0,11.96576854,0.816269403,1.779072202,75.57592344,0,,SULFURO,,,,,No,No
September,2023,27,27-Sep-23,DIA,302.9601,1.586661402,0.020506295,0.509550523,0,16.63284119,19.7952047,0.171817919,4.407909178,68.49466495,46.00046992,47.4926487,3.292504961,2.857820159,73.31605336,0,4.80695097,6.212589053,154.3734775,0,18.21457299,1.514446009,3.354768894,81.05742415,0,,SULFURO,,,,,No,No
September,2023,28,28-Sep-23,DIA,298.96349,1.725093595,0.042402254,0.527617745,0,23.39728903,16.85836318,0.400442454,3.973555692,76.48039608,73.90920921,58.9396152,3.944399961,9.369267848,92.97043102,0,5.157400017,12.67672588,157.7384425,0,12.77769786,1.213000056,3.307458028,64.76801147,0,,SULFURO,,,,,No,No
September,2023,29,29-Sep-23,DIA,332.79405,1.644798206,0.041055718,0.507378296,0,24.40319923,17.56297501,0.408352838,3.951171915,78.29908234,72.93452149,57.10383208,4.285927782,9.965115658,96.42123542,0,5.473790565,13.6630987,168.8524779,0,13.63731234,1.187862783,3.697983043,72.43124244,0,,SULFURO,,,,,No,No
September,2023,30,30-Sep-23,DIA,332.79405,1.644798206,0.041055718,0.507378296,0,24.40319923,17.56297501,0.408352838,3.951171915,78.29908234,72.93452149,57.10383208,4.285927782,9.965115658,96.42123542,0,5.473790565,13.6630987,168.8524779,0,13.63731234,1.187862783,3.697983042,72.43124248,0,,SULFURO,,,,,No,No
October,2023,01,1-Oct-23,TD,85.45332,1.66,0.035461333,0.454925097,0,5.060023032,20.09,0.408352838,3.951171915,71.66306881,68.18739179,51.42917805,1.016558627,2.066274765,19.99302089,0,1.418525112,3.030288607,38.87485986,0,16.88793103,0.401966485,0.964013842,18.88183897,0,12,SULFURO,12.5,,59,,No,No
October,2023,02,2-Oct-23,TD,94.01755,1.62,0.037228573,0.471494818,0,5.986336327,18.09,0.408352838,3.951171915,71.10100436,69.84114838,53.35820181,1.082928242,2.444537428,23.65304397,0,1.52308431,3.500139222,44.32878764,0,15.70535714,0.440156068,1.055601794,20.67574367,0,12,SULFURO,12.4,,60,,No,No
October,2023,03,3-Oct-23,TD,177.7188352,1.67,0.01739521,0.570618762,0,9.91059667,21.65,0.175,5.28,72.29491867,59.6200485,54.53208697,2.145644179,1.734354417,52.32795042,0,2.967904548,2.909012087,95.95809244,0,17.93220339,0.822260369,1.17465767,43.63014202,0,12,SULFURO,12.45,,56,,No,No
October,2023,04,4-Oct-23,TD,182.4140542,1.61,0.018068534,0.449046484,0,11.61331712,19.7,0.163,3.89,77.90015817,58.07769184,55.74234587,2.287823472,1.89297069,45.17580358,0,2.936866273,3.259376586,81.04395837,0,15.70731707,0.649042801,1.366405897,35.86815479,0,12,SULFURO,12,,58,,No,No
October,2023,05,5-Oct-23,TD,181.9468118,1.49,0.02200555,0.489370953,0,9.898660746,23.39,0.216,5.65,85.40355392,55.41167848,65.6613171,2.315296748,2.138110721,55.92743321,0,2.711007496,3.858592232,85.17561889,0,18.38095238,0.395710747,1.720481511,29.24818568,0,12,SULFURO,12,,60,,No,No
October,2023,06,6-Oct-23,TD,141.0842692,1.64,0.031037383,0.636448598,0,9.434873368,19.64,0.303,5.3,80.08572621,64.40753374,55.06160908,1.853009129,2.85876663,50.00482885,0,2.313782015,4.43855938,90.81614156,0,14.95348837,0.460772885,1.57979275,40.81131271,0,12,SULFURO,12.1,,60,,No,No
October,2023,07,7-Oct-23,TD,185.2834842,1.59,0.020404887,0.456487782,0,9.357751727,21.33,0.225,4.91,67.75300172,55.69075752,54.32342508,1.996008443,2.105494139,45.94656098,0,2.946007399,3.780688632,84.57964665,0,19.8,0.949998955,1.675194493,38.63308567,0,12,SULFURO,12,,58,,No,No
October,2023,08,8-Oct-23,TD,161.2107356,1.55,0.027749049,0.496121673,0,12.32017004,18.59,0.292,4.58,91.65801206,80.10740135,70.31423532,2.29031961,3.597489651,56.42637877,0,2.498766402,4.490833044,80.24886926,0,13.08510638,0.208446792,0.893343393,23.82249049,0,12,SULFURO,12,,57,,Si,No
October,2023,09,9-Oct-23,TD,185.5126093,1.37,0.015072864,0.250925461,0,9.244556325,24.06,0.292,4.84,87.51604739,71.84979943,71.73853474,2.224240252,2.699410447,44.74365261,0,2.541522747,3.757018765,62.37045791,0,20.06722689,0.317282495,1.057608318,17.6268053,0,12,SULFURO,11.9,,57,,No,No
October,2023,10,10-Oct-23,TD,175.3523571,1.44,0.019786985,0.420223691,0,11.58912376,19.81,0.257,4.38,90.92032424,85.8405488,68.8862542,2.295805416,2.978404805,50.76036205,0,2.525073943,3.469694506,73.68721473,0,15.13076923,0.229268527,0.4912897,22.92685267,0,12,SULFURO,11.95,,58,,Si,No
October,2023,11,11-Oct-23,TD,188.5895669,1.37,0.021584761,0.598777318,0,12.76479601,18.45,0.21,6.12,91.15322092,62.88032454,65.89101518,2.355104864,2.680607162,78.12055158,0,2.583677066,4.2630301,118.5602489,0,14.77419355,0.228572202,1.582422938,40.43969729,0,12,SULFURO,11.9,,58,,Si,No
October,2023,12,12-Oct-23,TD,185.6941894,1.38,0.022134519,0.560239022,0,12.18005245,18.19,0.195,4.41,86.45785501,57.78503265,51.63165884,2.21555154,2.375110227,53.71403129,0,2.562579814,4.110251597,104.033131,0,15.24576271,0.347028274,1.73514137,50.31909972,0,12,SULFURO,11.8,,59,,No,Si
October,2023,13,13-Oct-23,TD,169.1928643,1.53,0.01257071,0.570795169,0,8.685290467,20.38,0.134,5.76,68.37778896,54.72015374,51.80175811,1.770062197,1.163828923,50.02727309,0,2.588650824,2.126874365,96.5744695,0,19.48039216,0.818588626,0.963045443,46.54719641,0,12,SULFURO,11.8,,58,,No,Si
October,2023,14,14-Oct-23,TD,173.3570523,1.69,0.01257071,0.570795169,0,9.131745274,24.17,0.134,5.76,75.33594157,55.39387526,52.48119424,2.207142833,1.223653867,52.59885278,0,2.929734184,2.209005709,100.2241918,0,18.984,0.722591351,0.985351842,47.62533903,0,12,SULFURO,12,,59,,No,Si
October,2023,15,15-Oct-23,TD,159.7430945,1.62,0.013,0.47,0,11.4648154,21.02,0.461,6.83,93.1242247,85.59227627,74.57960253,2.409904196,5.285279898,78.30468915,0,2.587838131,6.174949572,104.9947794,0,13.93333333,0.177933935,0.889669675,26.69009024,0,12,SULFURO,11.9,,59,,Si,Si
October,2023,16,16-Oct-23,TD,149.9280938,1.14,0.017,0.51,0,6.445854385,24.29,0.601,7.54,91.60520151,77.14257504,59.559019,1.56569803,3.873958485,48.60174206,0,1.709180269,5.021816401,81.60265713,0,23.25961538,0.143482239,1.147857915,33.00091507,0,12,SULFURO,11.95,,62,,Si,Si
October,2023,17,17-Oct-23,TD,152.361731,1.2091,0.019,0.34,0,8.485847906,17.64,0.134,4.59,81.25604967,66.39605692,60.06387486,1.496903571,1.137103619,38.95004189,0,1.84220569,1.712607152,64.84770085,0,17.95480343,0.34530212,0.575503533,25.89765897,0,12,SULFURO,11.95,,62,,No,Si
October,2023,18,18-Oct-23,TD,132.135648,1.251,0.013,0.17,0,6.469929702,22.83,0.306,6.23,89.35691464,63.64294981,69.61495948,1.477084951,1.979798489,40.30766204,0,1.653016956,3.110789953,57.9008626,0,20.4230423,0.175932006,1.130991465,17.59320056,0,9.25,SULFURO,11.95,,60,,No,Si
October,2023,19,19-Oct-23,TD,185.7845,1.18,0.02,0.3,0,8.105500864,23.32,0.204,6.18,86.22176667,48.2032566,63.7946894,1.890202801,1.653522176,50.09199534,0,2.1922571,3.430312168,78.5206352,0,22.92079208,0.302054299,1.776789991,28.42863986,0,12,SULFURO,11.98,,60,,No,Si
October,2023,20,20-Oct-23,TD,185.4087522,1.19,0.011,0.24,0,8.767702383,23.15,0.213,6.76,91.99402104,63.79523535,70.55962003,2.029723102,1.867520608,59.26966811,0,2.206364152,2.927366907,83.99941509,0,21.14678899,0.17664105,1.059846299,24.72974698,0,12,SULFURO,12,,60,,Si,Si
October,2023,21,21-Oct-23,TD,182.5641647,1.205,0.012,0.488,0,8.904595086,22.95,0.147,4.936,92.89541608,55.67898089,57.12020209,2.043604572,1.308975478,43.95308134,0,2.199898185,2.350932895,76.94839958,0,20.50224215,0.156293613,1.041957418,32.99531823,0,12,SULFURO,11.8,,58,,Si,Si
October,2023,22,22-Oct-23,TD,176.2883469,1.21,0.014,0.492,0,8.826344838,22.27,0.193,5.874,92.1493195,62.89967409,64.15238028,1.965626996,1.703484554,51.84594958,0,2.133088998,2.708256566,80.81687594,0,19.97297297,0.167462002,1.004772012,28.97092636,0,12,SULFURO,11.8,,59,,Si,Si
October,2023,23,23-Oct-23,TD,189.9931078,1.28,0.012,0.538,0,9.885955322,22.96,0.143,5.588,93.33460866,61.08697993,61.01220295,2.269815342,1.413691611,55.24271834,0,2.431911779,2.314227373,90.54372022,0,19.21848739,0.162096437,0.900535762,35.30100188,0,12,SULFURO,11.8,,58,,Si,Si
October,2023,24,24-Oct-23,TD,181.9170832,1.189076558,0.013436938,0.42542794,0,8.419179161,23.59223301,0.152179858,5.704422906,91.82385023,0,62.05574208,1.986272365,0,48.02655846,0,2.163133391,2.444408508,77.39261002,0,21.60746074,0.176861026,2.444408508,29.36605156,0,12,SULFURO,11.8,,58,,Si,Si
October,2023,25,25-Oct-23,TD,189.369266,1.36,0.017,0.417,0,11.2063181,21.71,0.187,5.027,94.46574746,66.22032867,59.19090118,2.432891659,2.095581485,56.33416108,0,2.575422018,3.164559172,95.17368373,0,16.8984375,0.142530358,1.068977687,38.83952264,0,12,SULFURO,11.8,,58,,Si,Si
October,2023,26,26-Oct-23,TD,164.9874,1.4,0.015,0.788,0,10.48958827,20.4,0.135,7.821,92.64239949,56.69868143,60.06808728,2.139876007,1.416094416,82.03906986,0,2.3098236,2.497579099,136.5767974,0,15.72868217,0.169947593,1.081484682,54.53772754,0,12,SULFURO,11.8,,58,,Si,Si
